2026-06-12 21:38:49,367	dropped_fragment	ل	PROPN
2026-06-12 21:45:00,260	dropped_fragment	ن	PROPN
2026-06-12 21:48:50,690	dropped_fragment	ڈ	NOUN
2026-06-12 21:52:51,919	dropped_fragment	ا	PROPN
2026-06-12 21:59:58,046	dropped_fragment	ن	PROPN
2026-06-12 22:01:58,320	dropped_fragment	ن	PROPN
2026-06-12 22:03:58,219	dropped_fragment	ن	PROPN
2026-06-12 22:18:52,079	dropped_fragment	ی	PROPN
2026-06-12 22:26:50,807	dropped_fragment	ؤ	PROPN
2026-06-12 22:35:02,368	dropped_fragment	ں	NOUN
2026-06-12 23:08:50,638	dropped_fragment	ر	PROPN
2026-06-12 23:14:50,276	dropped_fragment	ب	PROPN
2026-06-12 23:28:52,001	dropped_fragment	ی	PROPN
2026-06-12 23:40:05,448	dropped_fragment	ن	PROPN
2026-06-12 23:41:02,601	dropped_fragment	ن	PROPN
2026-06-12 23:42:03,450	dropped_fragment	ن	PROPN
2026-06-12 23:43:02,815	dropped_fragment	ن	PROPN
2026-06-12 23:44:04,266	dropped_fragment	ن	PROPN
2026-06-13 00:26:50,090	dropped_fragment	ر	PROPN
2026-06-13 00:32:51,539	dropped_fragment	ا	PROPN
2026-06-13 00:58:51,193	dropped_fragment	آ	PROPN
2026-06-13 01:56:11,102	dropped_fragment	ح	PROPN
2026-06-13 03:36:51,352	dropped_fragment	ا	PROPN
2026-06-13 03:44:51,948	dropped_fragment	آ	PROPN
2026-06-13 03:58:51,633	dropped_fragment	ی	PROPN
2026-06-13 04:10:20,306	dropped_fragment	؟	PROPN
2026-06-13 04:12:50,760	dropped_fragment	ر	NOUN
2026-06-13 04:14:19,026	dropped_fragment	۱	NOUN
2026-06-13 04:14:50,888	dropped_fragment	م	NOUN
2026-06-13 04:38:51,271	dropped_fragment	ن	PROPN
2026-06-13 04:38:51,271	dropped_fragment	ت	PROPN
2026-06-13 04:40:53,285	dropped_fragment	ی	PROPN
2026-06-13 04:42:51,633	dropped_fragment	ل	NOUN
2026-06-13 04:48:52,647	dropped_fragment	ا	PROPN
2026-06-13 04:58:50,289	dropped_fragment	ر	NOUN
2026-06-13 05:32:51,096	dropped_fragment	ہ	NOUN
2026-06-13 05:36:50,967	dropped_fragment	س	PROPN
2026-06-13 06:34:52,440	dropped_fragment	ا	PROPN
2026-06-13 06:46:52,669	dropped_fragment	م	NOUN
2026-06-13 06:58:53,477	dropped_fragment	ا	PROPN
2026-06-13 06:58:53,477	dropped_fragment	ا	PROPN
2026-06-13 07:00:50,996	dropped_fragment	ہ	NOUN
2026-06-13 07:24:53,560	dropped_fragment	ی	PROPN
2026-06-13 07:32:52,351	dropped_fragment	ؤ	PROPN
2026-06-13 08:30:51,495	dropped_fragment	ا	PROPN
2026-06-13 08:39:31,758	dropped_fragment	ن	PROPN
2026-06-13 08:54:51,069	dropped_fragment	ا	PROPN
2026-06-13 09:02:51,503	dropped_fragment	ی	PROPN
2026-06-13 09:42:34,470	dropped_fragment	ا	PROPN
2026-06-13 10:18:36,566	dropped_fragment	۱	PROPN
2026-06-13 11:00:52,784	dropped_fragment	س	PROPN
2026-06-13 11:14:38,271	dropped_fragment	ا	PROPN
2026-06-13 11:44:53,722	dropped_fragment	ر	NOUN
2026-06-13 11:59:40,660	dropped_fragment	ن	PROPN
2026-06-13 12:00:52,654	dropped_fragment	آ	PROPN
